ID;JOUR;DEBUT;FIN;GRADE;DIPLOME;SEMESTRE;TYPE_RESA;INTITULE_EC;BATIMENT;SALLE;COMMENTAIRE
694800;10/04/2017;13:30;15:30;L1;LA;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - LA;A;AMPHIA1;Examen
694800;10/04/2017;13:30;15:30;L1;LEA;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - LEA;A;AMPHIA1;Examen
695551;17/11/2016;13:30;15:30;M2;EIO;3;Examen;Aquaculture;B;B1-1;Examen
717719;27/04/2017;13:00;15:30;L1;LLCER;2;Examen;LVE ANGLAIS S2;G;G3-1EQCL;UNIQUEMENT DISPENSES LVE ANGLAIS + TIERS TEMPS EN 
717719;27/04/2017;13:00;15:30;L1;HISTOIRE;2;Examen;LVE ANGLAIS S2;G;G3-1EQCL;UNIQUEMENT DISPENSES LVE ANGLAIS + TIERS TEMPS EN 
717719;27/04/2017;13:00;15:30;L1;GEOGRAPHIE ET AMENAGEMENT;2;Examen;LVE ANGLAIS S2;G;G3-1EQCL;UNIQUEMENT DISPENSES LVE ANGLAIS + TIERS TEMPS EN 
717719;27/04/2017;13:00;15:30;L1;LLCR;2;Examen;LVE ANGLAIS S2;G;G3-1EQCL;UNIQUEMENT DISPENSES LVE ANGLAIS + TIERS TEMPS EN 
691410;06/12/2016;14:00;15:45;PACES0;PACES;1;Examen;LA CELLULE ET LES TISSUS (Médecine);A;AMPHIA1; PACES1-UE2A:La cellule et les tissus
692588;30/11/2016;14:00;16:00;L1;GESTION;1;Examen;GESTION DES RESSOURCES HUMAINES;A;AMPHIA1;L1EG: CONTROLE CONTINU ASSIDUS ET DISPENSES
692588;30/11/2016;14:00;16:00;L1;GESTION;1;Examen;GESTION DES RESSOURCES HUMAINES;A;AMPHIA3;L1EG: CONTROLE CONTINU ASSIDUS ET DISPENSES
693306;08/12/2016;15:00;16:00;M2;Anglais;1;Examen;LVE MANDARIN;IUB;IUFM_B13;CC+ET
693306;08/12/2016;15:00;16:00;M2;PIF;3;Examen;LVE MANDARIN;IUB;IUFM_B13;CC+ET
693456;24/11/2016;14:00;16:00;M2;EIO;3;Examen;Chimiodiversité : Méthodologie;B;B1-1;Examen
694789;06/12/2016;15:00;16:00;M2;MEEF Primaire;1;Examen;EDUCATION MUSICALE ;IUA;IUFM_REUN;CC +ET
694789;06/12/2016;15:00;16:00;M2;PE;1;Examen;EDUCATION MUSICALE ;IUA;IUFM_REUN;CC +ET
695521;06/12/2016;13:00;16:00;L1;LLCR;5;Examen;GENRES LITTERAIRES;E;E3-2EQ;Non assidus uniquement
695521;06/12/2016;13:00;16:00;L1;LLCER;5;Examen;GENRES LITTERAIRES;E;E3-2EQ;Non assidus uniquement
708648;05/12/2016;14:30;16:00;M2;Anglais;1;Examen;EPISTEMOLOGIE ET HISTOIRE DE LA DISCIPLINE 1 (ANGLAIS);IUB;IUFM_B26;CC+ET
708648;05/12/2016;14:30;16:00;M2;MEEF Secondaire;1;Examen;EPISTEMOLOGIE ET HISTOIRE DE LA DISCIPLINE 1 (ANGLAIS);IUB;IUFM_B26;CC+ET
711711;07/12/2016;14:30;16:00;M2;PAPC2;3;Examen;PRINC. FONDAM. DU SYST. EDUC.;IUB;IUFM_B11;ET des dispensés d'assiduité
711711;07/12/2016;14:30;16:00;M2;PIF;3;Examen;PRINC. FONDAM. DU SYST. EDUC.;IUB;IUFM_B11;ET des dispensés d'assiduité
711711;07/12/2016;14:30;16:00;M2;PAPC1;3;Examen;PRINC. FONDAM. DU SYST. EDUC.;IUB;IUFM_B11;ET des dispensés d'assiduité
694233;08/12/2016;15:15;16:15;M2;PAPC2;3;Examen;LVE ESPAGNOL;IUB;IUFM_B11;CC + ET 
694233;08/12/2016;15:15;16:15;M2;P2D;3;Examen;LVE ESPAGNOL;IUB;IUFM_B11;CC + ET 
690070;31/10/2016;15:00;16:30;L1;LA;5;Examen;LINGUISTIQUE 3 : SEMANTIQUE ET PRAGMATIQUE;B;B1-1;CC2 + ET
690429;02/12/2016;13:30;16:30;L1;LLCE;3;Examen;LITTERATURE BRITANNIQUE 1 S3;E;E4-1EQCL;Examen
690429;02/12/2016;13:30;16:30;L1;LLCER;3;Examen;LITTERATURE BRITANNIQUE 1 S3;E;E4-1EQCL;Examen
690704;24/11/2016;13:30;16:30;L1;INFO;3;Examen;Algèbre linéaire 2;F;F1-1EQ;Examen
690704;24/11/2016;13:30;16:30;L1;MATHS;3;Examen;Algèbre linéaire 2;F;F1-1EQ;Examen
690705;25/11/2016;13:30;16:30;L1;MATHS;5;Examen;Groupes et anneaux;E;E4-1EQCL;Examen
691843;21/11/2016;13:30;16:30;L1;MATHS;5;Examen;Topologie des espaces métriques;A;A1-1EQ-U;Examen
692888;29/11/2016;13:30;16:30;L1;LA;1;Examen;ATELIER THEATRE S1;IUB;IUFM_B05;ATELIER DE THEATRE S1
692888;29/11/2016;13:30;16:30;L1;LLF;1;Examen;ATELIER THEATRE S1;IUB;IUFM_B05;ATELIER DE THEATRE S1
692891;08/12/2016;13:30;16:30;L1;LA;1;Examen;LITTERATURE COMPAREE : LITTERATURE ET DANSE  S1;E;E1-1EQCL;LITT COMP: LITT&DANSE  S1
692891;08/12/2016;13:30;16:30;L1;LLF;1;Examen;LITTERATURE COMPAREE : LITTERATURE ET DANSE  S1;E;E1-1EQCL;LITT COMP: LITT&DANSE  S1
692902;06/12/2016;13:30;16:30;L1;LA;5;Examen;LITTERATURE FRANCAISE DU 19ème siècle/ARTS PLASTIQUES S5;A;A3-1EQ;LITTE FRAN 19ES/ARTS PLASTIQUES S5
692998;06/12/2016;13:30;16:30;L1;DROIT;3;Examen;DROIT ADMINISTRATIF 1;A;AMPHIA3;L2 DROIT: ET ASSIDUS + DISPENSES - Durée de l'épre
694804;10/04/2017;14:30;16:30;L1;INFO;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - I;A;AMPHIA3;Examen
694804;10/04/2017;14:30;16:30;L1;HISTOIRE;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - H;A;AMPHIA3;Examen
694804;10/04/2017;14:30;16:30;L1;SVT;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - SVT;A;AMPHIA3;Examen
694804;10/04/2017;14:30;16:30;L1;PC;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - PC;A;AMPHIA3;Examen
694804;10/04/2017;14:30;16:30;L1;GEOGRAPHIE ET AMENAGEMENT;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - G;A;AMPHIA3;Examen
694804;10/04/2017;14:30;16:30;L1;MATHS;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - MT;A;AMPHIA3;Examen
695400;05/12/2016;13:30;16:30;L1;HISTOIRE;5;Examen;Historiographie et nouveaux chantiers de l'histoire;G;G2-2EQ;UNIQUEMENT DISPENSES
714340;05/12/2016;13:30;16:30;M2;PIF;3;Examen;MEDIAT., SCIENTIF. ET CULT. JEUNES ET ADULTES (1);IUB;IUFM_B11;ET des dispensés d'assiduité
714340;05/12/2016;13:30;16:30;M2;MEEF 4;3;Examen;MEDIAT., SCIENTIF. ET CULT. JEUNES ET ADULTES (1);IUB;IUFM_B11;ET des dispensés d'assiduité
714341;06/12/2016;13:30;16:30;M2;MEEF 4;3;Examen;CONCEPT. D'OUTILS & D'EXPO. POUR LA VULGA. PEDAGO. SCIENT. ET TECHN. (1);IUB;IUFM_B11;ET des dispensés d'assiduité
714341;06/12/2016;13:30;16:30;M2;PIF;3;Examen;CONCEPT. D'OUTILS & D'EXPO. POUR LA VULGA. PEDAGO. SCIENT. ET TECHN. (1);IUB;IUFM_B11;ET des dispensés d'assiduité
716261;20/04/2017;14:00;16:30;L1;GEOGRAPHIE ET AMENAGEMENT;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;GEOGRAPHIE ET AMENAGEMENT;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLF;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LA;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LEA;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLCER;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLCE;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;GESTION;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;HISTOIRE;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;EO;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;PC;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;INFO;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLCR;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;GESTION;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;DROIT;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;INFO;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLCR;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLCE;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;DROIT;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;EO;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;PC;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLCER;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LLF;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LA;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;HISTOIRE;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;LEA;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;SVT;6;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;SVT;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;MATHS;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
717695;18/04/2017;13:30;16:30;L1;LA;2;Examen;ATELIER D'ECRITURE  S2;E;E2-1EQCL;UNIQUEMENT DISPENSES ATELIER D'ECRITURE S2
710441;09/12/2016;15:15;16:45;M2;Anglais;1;Examen;FAIRE PARTAGER LES VALEURS DE LA REPUBLIQUE AU COEUR DE L'ECOLE.;IUA;IUFM_REUN;ET
692803;06/12/2016;15:00;17:00;L1;PC;5;Examen;Travaux Pratique de Physique 4;C;C2-2;uniquement dispensés
692815;05/12/2016;15:00;17:00;L1;SVT;1;Examen;Introduction aux TP;C;C2-2;uniquement dispensés
692815;05/12/2016;15:00;17:00;L1;MATHS;1;Examen;Introduction aux TP;C;C2-2;uniquement dispensés
692815;05/12/2016;15:00;17:00;L1;PC;1;Examen;Introduction aux TP;C;C2-2;uniquement dispensés
692815;05/12/2016;15:00;17:00;L1;INFO;1;Examen;Introduction aux TP;C;C2-2;uniquement dispensés
692894;05/12/2016;13:00;17:00;L1;LA;3;Examen;METHODOLOGIE LITTERAIRE S3;A;A3-1EQ;METHO LITTERAIRE S3
692898;09/12/2016;13:00;17:00;L1;LA;3;Examen;LITTERATURE COMPAREE S3;A;A3-1EQ;LITT COMPAREE S3
692904;08/12/2016;13:00;17:00;L1;LA;5;Examen;LITTERATURE FRANCAISE DU 18ème SIECLE S5;E;E4-2EQ;LITTE FRAN 18ES S5
695522;06/12/2016;15:00;17:00;L1;LA;1;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE ET PROJET PROFESSIONNEL;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;L1;LLCR;1;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE et PROJET PROFESSIONNEL;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;L1;LLCE;1;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE ET PROJET PROFESSIONNEL S1;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;L1;LEA;1;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE ET PROJET PROFESSIONNEL 1;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;L1;GEOGRAPHIE ET AMENAGEMENT;1;Examen;Méthodologie du travail universitaire;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;L1;LLCER;1;Examen;	 DU TRAVAIL UNIVERSITAIRE et PROJET PROFESSIONNEL;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;;;;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE ET PROJET PROFESSIONNEL;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;;;;Examen;Méthodologie du travail universitaire;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;L1;LLCER;1;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE ET PROJET PROFESSIONNEL S1;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
695522;06/12/2016;15:00;17:00;L1;HISTOIRE;1;Examen;Méthodologie du travail universitaire;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
700560;24/11/2016;15:00;17:00;L1;GESTION;3;Examen;DROIT DES CONTRATS ET DES SOCIETES;A;AMPHIA1;CONTROLE CONTINU ASSIDUS ET DISPENSES - Tiers-te
707279;05/12/2016;15:00;17:00;L1;PC;5;Examen;Travaux Pratiques de Chimie 4;C;C2-1;UNIQUEMENT DISPENSE TP CHIMIE 4
708334;30/11/2016;13:00;17:00;L1;LLCER;5;Examen;METHODOLOGIE LITTERAIRE (CONCOURS);G;G1-1EQ;Assidus et non assidus - V. Deyris
708334;30/11/2016;13:00;17:00;L1;LLCR;5;Examen;METHODOLOGIE LITTERAIRE (CONCOURS);G;G1-1EQ;Assidus et non assidus - V. Deyris
717693;19/04/2017;13:00;17:00;L1;LA;2;Examen;LITTERATURE FRANCAISE DU 18ème  S2;E;E1-1EQCL;CC2 + ET LITTERATURE FRANCAISE 18 S S2
693262;06/12/2016;15:30;17:30;L1;SVT;3;Examen;Biomolécules - Mécanismes réactionnels;E;AMPHI-E;Biomol meca s3
714924;07/12/2016;16:15;17:45;M2;PAPC1;3;Examen;ASP. PEDAGO. ET PSYCHO. DES APP. SCOL.;IUB;IUFM_B11;ET des dispensés d'assiduité
714924;07/12/2016;16:15;17:45;M2;PIF;3;Examen;ASP. PEDAGO. ET PSYCHO. DES APPRENTISS. SCOL.;IUB;IUFM_B11;ET des dispensés d'assiduité
714924;07/12/2016;16:15;17:45;M2;PAPC2;3;Examen;ASP. PEDAGO. ET PSYCHO. DES APP. SCOL.;IUB;IUFM_B11;ET des dispensés d'assiduité
